ogc_fid,lat,lon,rooms,bedrooms,bathrooms,surface_to,surface_co,price,pm2
54617,-34.5996293,-58.3767068,2,,2,75,75,125000,1666.66666666667
54618,-34.5992638,-58.3793114,2,,1,48,48,99000,2062.5
54619,-34.600733,-58.374077,3,,1,,65,155000,2384.61538461538
54620,-34.6041695297,-58.4376228955,2,,1,47,42,135000,3214.28571428571
54621,-34.5941408,-58.4446695,3,,1,75,70,173000,2471.42857142857
54622,-34.5979526,-58.43884,4,,1,139,122,268000,2196.72131147541
54623,-34.5980638,-58.4266206,3,,2,58,50,186000,3720
54624,-34.6223288801,-58.3886867804,4,,1,95,76,176000,2315.78947368421
54625,-34.6268583,-58.3834856,4,,1,90,74,105000,1418.91891891892
54626,-34.621938,-58.3899055,4,,2,91,83,145000,1746.98795180723
54627,-34.5788821,-58.4806979,4,,2,140,130,523000,4023.07692307692
54628,-34.5681645,-58.4757088,2,,1,36,36,100000,2777.77777777778
54629,-34.585842,-58.4755543,1,,1,37,31,94000,3032.25806451613
54630,-34.5333929934,-58.467501341,4,,2,222,150,980000,6533.33333333333
54631,-34.5306515,-58.496809,2,,1,44,44,118000,2681.81818181818
54632,-34.5075981,-58.478093,2,,1,65,65,437000,6723.07692307692
54633,-34.5126908,-58.5047043,2,,1,61,61,135000,2213.11475409836
54634,-34.5161157,-58.52241,1,,1,66,30,87000,2900
54635,-34.7446112,-58.3917316,5,,4,270,270,650000,2407.40740740741
54636,-34.7684858899,-58.3784380085,3,,1,70,70,168500,2407.14285714286
54637,-34.7420709304,-58.390656382,4,,2,115,105,263000,2504.7619047619
54638,-34.599433,-58.549567,1,,1,31,31,56000,1806.45161290323
54639,-34.599433,-58.549567,1,,1,31,31,56000,1806.45161290323
54640,-34.6022016107,-58.5453896027,1,,1,28,28,53850,1923.21428571429
54641,-34.6311238,-58.4436423,3,,2,90,79,293000,3708.86075949367
54642,-34.642058,-58.438871,1,,,52,43,105954,2464.04651162791
54643,-34.642182,-58.438828,1,,,38,32,80614,2519.1875
54644,-34.642058,-58.438871,1,,1,50,42,100498,2392.80952380952
54645,-34.642058,-58.438871,1,,1,46,38,87938,2314.15789473684
54646,-34.6307536,-58.4261344,2,,1,42,38,90000,2368.42105263158
54647,-34.62875,-58.391321,1,,1,46,42,67950,1617.85714285714
54648,-34.628749,-58.39122,1,,1,40,40,76500,1912.5
54649,-34.628818,-58.391236,1,,,40,40,82000,2050
54650,-34.6155009,-58.4747001,,,2,72,69,139000,2014.49275362319
54651,-34.5978775,-58.48907471,2,,2,69,69,175000,2536.23188405797
54652,-34.58475876,-58.50170898,1,,1,47,44,129000,2931.81818181818
54653,-34.6007333,-58.4339969,1,0,1,26,26,65000,2500
54654,-34.6144806,-58.3915741,1,0,1,40,40,99500,2487.5
54656,-34.5816794,-58.4661789,1,0,,48,42,100000,2380.95238095238
54657,-34.6108347,-58.5630353,1,0,1,37,30,75000,2500
54658,-34.62544,-58.413449,2,1,1,55,48,140000,2916.66666666667
54659,-34.451476,-58.908738,2,1,1,68,57,109440,1920
54660,-34.457509,-58.629366,2,1,1,34,34,80000,2352.94117647059
54661,-34.646338,-58.779268,2,1,1,65,56,65000,1160.71428571429
54662,-34.62924,-58.567524,2,1,1,68,41,125000,3048.78048780488
54663,-34.62924,-58.567524,2,1,1,113,83,125000,1506.02409638554
54664,-34.554806,-58.463923,2,1,1,53,47,230000,4893.6170212766
54665,-34.552626,-58.464682,2,1,1,58,49,155000,3163.26530612245
54666,-34.553753,-58.466775,1,1,1,35,35,118000,3371.42857142857
54667,-34.540929,-58.471425,2,1,1,65,65,235000,3615.38461538462
54668,-34.597216,-58.377034,2,1,1,38,38,99999,2631.55263157895
54669,-34.600003,-58.426205,1,1,1,35,33,87600,2654.54545454545
54670,-34.600003,-58.426205,1,1,1,37,37,94000,2540.54054054054
54671,-34.60535,-58.424595,1,1,1,29,29,69500,2396.55172413793
54672,-34.606027,-58.416127,2,1,1,60,51,155000,3039.21568627451
54673,-34.6532285,-58.5197516,2,1,1,50,46,145000,3152.17391304348
54674,-34.652652,-58.518819,2,1,1,40,40,88500,2212.5
54675,-34.575804,-58.43954,1,1,1,35,30,118000,3933.33333333333
54676,-34.576971,-58.423571,2,1,2,59,55,273900,4980
54677,-34.598681,-58.414578,2,1,1,41,40,120000,3000
54678,-34.585542,-58.44085,2,1,1,64,64,205000,3203.125
54679,-34.59641,-58.416779,1,1,1,43,40,140000,3500
54680,-34.581023,-58.432993,1,1,1,39,39,137920,3536.41025641026
54681,-34.572638,-58.432219,2,1,1,29,29,95000,3275.86206896552
54682,-34.596381,-58.42067,2,1,1,40,39,156000,4000
54683,-34.5782674,-58.4304804,2,1,2,70,70,269000,3842.85714285714
54684,-34.64764,-58.415548,2,1,1,30,30,56000,1866.66666666667
54685,-34.63675,-58.472143,2,1,1,59,59,114900,1947.45762711864
54686,-34.637551,-58.48491,2,1,1,33,33,82000,2484.84848484848
54688,-34.606479,-58.465703,2,1,1,35,35,77000,2200
54689,-34.590562,-58.387649,2,1,1,31,31,135000,4354.83870967742
54690,-34.596721,-58.381479,2,1,1,43,35,115000,3285.71428571429
54691,-34.599812,-58.398634,2,1,1,32,32,95000,2968.75
54692,-34.6290704,-58.4420816,1,1,1,45,39,125000,3205.12820512821
54693,-34.620738,-58.434269,2,1,1,38,35,87900,2511.42857142857
54694,-34.5865601833,-58.4534659782,,1,,40,28,75000,2678.57142857143
54695,-34.6165953,-58.3905582,1,1,1,29,27,89600,3318.51851851852
54696,-34.661076,-58.366974,2,1,1,36,35,74900,2140
54697,-34.659504,-58.370064,2,1,1,37,37,46000,1243.24324324324
54698,-34.683493,-58.343825,1,1,1,38,32,76000,2375
54699,-34.5740859,-58.4436066,1,1,1,42,36,132000,3666.66666666667
54700,-34.643383,-58.569595,2,1,1,57,54,80000,1481.48148148148
54701,-34.6685379,-58.5706394,2,1,,41,38,66000,1736.84210526316
54702,-34.598045,-58.395929,2,1,1,37,35,117000,3342.85714285714
54703,-34.62121,-58.500323,2,1,1,52,47,142000,3021.27659574468
54704,-34.62121,-58.500323,2,1,1,82,47,160000,3404.25531914894
54705,-34.62121,-58.500323,2,1,1,44,47,128000,2723.40425531915
54706,-34.621029,-58.500514,2,1,1,44,42,120000,2857.14285714286
54707,-34.601266,-58.45256,2,1,1,35,33,84000,2545.45454545455
54708,-34.609237,-58.502897,1,1,1,32,32,108900,3403.125
54709,-34.615886,-58.362894,2,1,1,58,56,240000,4285.71428571429
54710,-34.618334,-58.399771,2,1,1,47,43,123500,2872.09302325581
54711,-34.573851,-58.479426,2,1,1,47,44,139000,3159.09090909091
54712,-34.606126,-58.571054,2,1,,38,38,60000,1578.94736842105
54713,-34.642058,-58.438871,2,1,1,86,79,173583,2197.25316455696
54714,-34.6089911008,-58.4834606075,2,1,1,45,41,118000,2878.0487804878
54715,-34.632158,-58.462622,3,2,1,72,70,129000,1842.85714285714
54716,-34.6205024,-58.4740973,,2,1,48,45,78000,1733.33333333333
54717,-34.692378,-58.406518,3,2,1,140,90,95000,1055.55555555556
54718,-34.636758,-58.576795,3,2,2,83,60,149800,2496.66666666667
54719,-34.544553,-58.47294,3,2,1,65,65,240000,3692.30769230769
54720,-34.5989725,-58.3832221,3,2,,79,79,210000,2658.22784810127
54721,-34.603578,-58.431362,3,2,1,63,63,148000,2349.20634920635
54722,-34.613673,-58.416891,3,2,1,62,59,230000,3898.30508474576
54723,-34.600003,-58.426205,3,2,2,67,67,156000,2328.35820895522
54724,-34.604967,-58.424804,3,2,1,79,79,148000,1873.41772151899
54725,-34.6138175,-58.4180046,3,2,1,62,59,195000,3305.08474576271
54726,-34.602164,-58.413457,3,2,1,64,57,208000,3649.12280701754
54727,-34.592762,-58.413376,3,2,1,78,78,239000,3064.10256410256
54728,-34.579299,-58.43916,3,2,1,87,87,329900,3791.95402298851
54729,-34.578883,-58.432696,3,2,1,61,53,169000,3188.67924528302
54730,-34.575666,-58.437647,3,2,2,62,57,285000,5000
54731,-34.580087,-58.441665,3,2,1,67,65,243000,3738.46153846154
54732,-34.567443,-58.432664,3,2,2,65,60,260000,4333.33333333333
54733,-34.7092399407,-58.268146322,3,2,2,92,75,195000,2600
54734,-34.630213,-58.370556,3,2,1,106,106,240000,2264.15094339623
54735,-34.564578,-58.469577,3,2,1,83,71,165000,2323.94366197183
54736,-34.6338897,-58.4891525,3,2,1,,65,124000,1907.69230769231
54739,-34.606937,-58.451243,3,2,2,61,56,187000,3339.28571428571
54740,-34.6283133523,-58.4309670767,3,2,1,67,67,205000,3059.70149253731
54741,-34.628302,-58.430674,3,2,1,68,68,210000,3088.23529411765
54742,-34.625662,-58.440545,3,2,2,84,84,245000,2916.66666666667
54743,-34.627442,-58.443519,3,2,1,45,45,90000,2000
54744,-34.5800044,-58.453299,3,2,2,72,65,193000,2969.23076923077
54745,-34.616546,-58.384035,3,2,1,74,67,170000,2537.31343283582
54746,-34.618347,-58.379752,3,2,1,86,86,185000,2151.16279069767
54747,-34.65885,-58.364752,3,2,1,55,55,79000,1436.36363636364
54748,-34.667009,-58.361681,3,2,1,79,76,208000,2736.84210526316
54749,-34.570644,-58.444303,3,2,1,54,53,165000,3113.20754716981
54750,-34.6427104,-58.5630527,3,2,1,48,44,95000,2159.09090909091
54751,-34.637368,-58.501047,3,2,1,62,62,109000,1758.06451612903
54752,-34.609237,-58.502897,3,2,2,65,65,198900,3060
54753,-34.6165476,-58.5219571,,2,1,71,68,140000,2058.82352941176
54754,-34.606156,-58.509607,3,2,1,54,48,124000,2583.33333333333
54755,-34.610427,-58.363317,3,2,2,270,270,1385000,5129.62962962963
54756,-34.620003,-58.391492,3,2,1,90,81,165000,2037.03703703704
54757,-34.576759,-58.486189,3,2,1,77,77,198000,2571.42857142857
54758,-34.534742,-58.478175,3,2,1,53,53,140000,2641.50943396226
54759,-34.502348,-58.481396,3,2,1,85,75,268345,3577.93333333333
54760,-34.6137077,-58.5725929,3,2,1,127,70,50000,714.285714285714
54761,-34.605442,-58.527201,3,2,1,70,68,110000,1617.64705882353
54762,-34.605522,-58.527038,3,2,1,71,71,110000,1549.29577464789
54763,-34.6283133523,-58.4309670767,3,2,1,67,67,205000,3059.70149253731
54764,-34.634078,-58.400601,3,2,1,53,53,120000,2264.15094339623
54765,-34.577144,-58.540811,3,2,1,84,84,145000,1726.19047619048
54766,-34.452802,-58.93723,4,3,1,160,96,135000,1406.25
54767,-34.435819,-58.795619,4,3,4,219,170,658000,3870.58823529412
54768,-34.449523,-58.933829,4,3,1,160,96,135000,1406.25
54769,-34.425345,-58.5823,5,3,2,111,100,299000,2990
54770,-34.624626,-58.457843,4,3,3,92,87,239000,2747.12643678161
54771,-34.544614,-58.461182,4,3,2,165,165,380000,2303.0303030303
54772,-34.544614,-58.461182,4,3,2,165,165,380000,2303.0303030303
54773,-34.605015,-58.414097,5,3,1,61,55,163000,2963.63636363636
54774,-34.607435,-58.418773,4,3,3,120,105,205000,1952.38095238095
54775,-34.575871,-58.4325,4,3,1,74,67,224500,3350.74626865672
54776,-34.591797,-58.412365,4,3,1,76,70,239500,3421.42857142857
54777,-34.587842,-58.414268,4,3,2,85,85,230000,2705.88235294118
54778,-34.585542,-58.44085,5,3,3,182,182,505000,2774.72527472527
54779,-34.592762,-58.413376,4,3,1,78,78,239000,3064.10256410256
54780,-34.588571,-58.435695,4,3,1,100,100,270000,2700
54781,-34.638716,-58.373022,4,3,1,64,64,164000,2562.5
54782,-34.566715,-58.441179,4,3,3,154,154,635000,4123.37662337662
54783,-34.564634,-58.441101,4,3,3,100,90,350000,3888.88888888889
54784,-34.606312,-58.393558,4,3,1,115,115,230000,2000
54785,-34.60488,-58.457586,4,3,1,80,78,190000,2435.89743589744
54786,-34.618833,-58.445654,4,3,2,98,94,445000,4734.04255319149
54787,-34.622019,-58.440152,4,3,1,153,131,290000,2213.74045801527
54788,-34.604999,-58.45897,5,3,3,158,144,279500,1940.97222222222
54789,-34.620779,-58.371394,4,3,1,156,156,348000,2230.76923076923
54790,-34.572772,-58.450222,4,3,1,56,56,149000,2660.71428571429
54791,-34.654978,-58.546366,4,3,1,155,155,82000,529.032258064516
54792,-34.639471,-58.55899,4,3,2,108,100,239900,2399
54793,-34.538434,-58.709385,4,3,1,96,90,189000,2100
54794,-34.51498,-58.476519,4,3,2,104,104,250000,2403.84615384615
54795,-34.583032,-58.5845667,4,3,1,154,114,130000,1140.35087719298
54796,-34.6074615,-58.5337231,4,3,1,68,65,120000,1846.15384615385
54797,-34.598333,-58.484545,4,3,3,111,107,335000,3130.84112149533
54798,-34.600367,-58.491537,4,3,1,88,77,260000,3376.62337662338
54799,-34.6213353,-58.4570239,5,4,5,250,230,995000,4326.08695652174
54800,-34.619219,-58.431919,4,4,2,246,215,495000,2302.32558139535
54801,-34.626897,-58.375102,7,4,3,201,201,350000,1741.29353233831
54802,-34.615487,-58.404831,5,4,3,97,97,147000,1515.46391752577
54803,-34.6111231,-58.4026354,6,5,2,130,130,249000,1915.38461538462
54804,-34.6548052,-58.6151935,,1,1,57,54,95000,1759.25925925926
54805,-34.6876027,-58.6278147,,2,1,45,45,52000,1155.55555555556
54806,-34.5561873149,-58.478478059,,3,2,78,78,216000,2769.23076923077
54807,-34.55681229,-58.47948837,,,1,42,38,98500,2592.10526315789
54808,-34.6117282,-58.4245126,,,2,80,80,198000,2475
54809,-34.5824025,-58.4273048,,1,1,50,45,233000,5177.77777777778
54810,-34.5789168,-58.429373,,1,2,62,62,240000,3870.96774193548
54811,-34.5904731,-58.4354899,,2,2,89,80,219000,2737.5
54812,-34.5980091,-58.41178,,,,100,95,180000,1894.73684210526
54813,-34.561302797,-58.4481256976,,2,,87,77,300000,3896.1038961039
54814,-34.6058346,-58.3939226,,3,2,110,100,189000,1890
54815,-34.6354198,-58.4785878,,1,1,40,40,87000,2175
54820,-34.5927811652,-58.3854737622,,3,,175,161,830000,5155.27950310559
54821,-34.5965299143,-58.3933724431,,4,,202,197,450000,2284.26395939086
54822,-34.5898547,-58.4063161,,1,1,55,55,245000,4454.54545454545
54823,-34.5911772556,-58.3874645819,,3,,168,157,610000,3885.35031847134
54824,-34.5944229,-58.3979344,,,3,170,170,470000,2764.70588235294
54825,-34.5980091,-58.41178,,,,100,95,180000,1894.73684210526
54826,-34.5921493036,-58.3874053117,,3,,,145,595000,4103.44827586207
54827,-34.6058346,-58.3939226,,3,2,110,100,189000,1890
54828,-34.6246961586,-58.3760142929,,1,,,40,185000,4625
54829,-34.663479,-58.562893,,,1,40,35,78000,2228.57142857143
54830,-34.6699641,-58.597336,,3,1,82,82,49000,597.560975609756
54831,-34.6643851,-58.5340477,,2,1,55,55,128000,2327.27272727273
54832,-34.6589075,-58.5738121,,1,1,60,40,68000,1700
54833,-34.7259025,-58.5221875,,,1,60,53,128000,2415.09433962264
54834,-34.4811562,-58.5046898,,1,1,52,45,175000,3888.88888888889
54835,-34.585822127,-58.400941461,,2,,78,71,259000,3647.88732394366
54836,-34.5848916305,-58.4131510333,,2,,,74,245000,3310.81081081081
54837,-34.5898547,-58.4063161,,1,1,55,55,245000,4454.54545454545
54838,-34.6000852,-58.5490935,,1,1,45,43,75000,1744.18604651163
54839,-34.6000852,-58.5490935,,2,1,48,45,93000,2066.66666666667
54840,-34.5822617,-58.6003368,,2,1,,55,65000,1181.81818181818
54841,-34.6035638,-58.5561256,,1,1,55,40,65000,1625
54842,-34.6000852,-58.5490935,,1,1,45,43,80000,1860.46511627907
54843,-34.6007924,-58.5651953,,,1,30,28,58000,2071.42857142857
54844,-34.6000852,-58.5490935,,1,1,45,43,79000,1837.20930232558
54845,-34.6007924,-58.5651953,,1,1,45,42,78000,1857.14285714286
54846,-34.6109721,-58.4988673,,,1,53,33,108000,3272.72727272727
54847,-34.5888433,-58.5592261,,1,1,30,30,45000,1500
54848,-34.6293227,-58.4127444,1,,1,38,35,78000,2228.57142857143
54849,-34.4236437958,-58.5806005461,1,,1,37,37,105001,2837.86486486486
54850,-34.6107269447,-58.4151935323,1,,1,36,32,101145,3160.78125
54851,-34.6226053,-58.4597591,1,,1,43,39,106000,2717.94871794872
54852,-34.6289427,-58.6417167,1,,1,33,33,40000,1212.12121212121
54853,-34.65062332,-58.61618805,1,,1,64,43,89000,2069.76744186047
54854,-34.63688278,-58.56684113,1,,1,43,43,81500,1895.3488372093
54855,-34.5988705,-58.3756481,1,,1,29,29,108000,3724.13793103448
54856,-34.5988705,-58.3756481,1,,1,28,28,98000,3500
54857,-34.6016477,-58.4254098,1,,1,28,28,72000,2571.42857142857
54858,-34.6015367,-58.4244685,1,,1,34,32,106600,3331.25
54859,-34.5992935461,-58.4155511856,1,,1,,58,110000,1896.55172413793
54860,-34.57956,-58.428412,1,,1,38,30,135000,4500
54861,-34.567028,-58.432968,1,1,1,35,35,147000,4200
54862,-34.583695,-58.4246125,1,,1,43,43,316000,7348.83720930233
54863,-34.588328,-58.438906,1,1,1,39,39,140000,3589.74358974359
54864,-34.5808465,-58.4322904,1,,1,36,32,132000,4125
54865,-34.57956,-58.428412,1,,1,38,30,135000,4500
54866,-34.5872089183,-58.4317080075,1,,1,52,52,204973,3941.78846153846
54867,-34.5808465,-58.4322904,1,,1,36,32,132000,4125
54868,-34.5774582,-58.4221217,1,,,37,37,150000,4054.05405405405
54869,-34.5924950941,-58.4329686457,1,,1,30,26,92000,3538.46153846154
54870,-34.5679570437,-58.4585734001,1,,1,,40,114000,2850
54871,-34.5684963,-58.4442846,1,1,1,26,26,105000,4038.46153846154
54872,-34.5584408,-58.4463527,1,,1,47,40,166750,4168.75
54873,-34.5584408,-58.4463527,1,,1,37,32,129400,4043.75
54874,-34.5584408,-58.4463527,1,,1,38,33,134700,4081.81818181818
54875,-34.5584408,-58.4463527,1,,1,38,33,135600,4109.09090909091
54876,-34.56168,-58.458691,1,1,1,52,46,140000,3043.47826086957
54877,-34.5584408,-58.4463527,1,,1,47,40,164750,4118.75
54878,-34.5685534,-58.4580852,1,,1,,38,114000,3000
54879,-34.5572261,-58.4647615,1,1,1,35,32,125000,3906.25
54881,-34.595312,-58.379531,1,,1,38,35,125000,3571.42857142857
54882,-34.597727,-58.410177,1,,1,43,39,129000,3307.69230769231
54883,-34.597727,-58.410177,1,,1,61,42,169500,4035.71428571429
54884,-34.5877697,-58.395297,1,1,1,38,38,120000,3157.89473684211
54885,-34.5469599,-58.4789358,1,,1,44,38,137000,3605.26315789474
54886,-34.6281901,-58.4445732,1,,1,30,27,86000,3185.18518518519
54887,-34.6173644,-58.4633184,1,,1,35,35,92100,2631.42857142857
54888,-34.614785,-58.463259,1,1,1,42,38,96500,2539.47368421053
54889,-34.6065254,-58.4307402,1,,1,38,34,94000,2764.70588235294
54890,-34.6115677,-58.3761794,1,,1,44,41,120000,2926.82926829268
54891,-34.6113536195,-58.3738829841,1,,1,,47,150000,3191.48936170213
54892,-34.625225,-58.3705664,1,,1,,41,79900,1948.78048780488
54893,-34.629155,-58.5053502,1,,1,42,38,80000,2105.26315789474
54894,-34.629155,-58.5053502,1,,1,42,38,80000,2105.26315789474
54895,-34.5784639,-58.4592871,1,,1,38,38,99000,2605.26315789474
54896,-34.5075937573,-58.5652890919,1,,1,43,40,91922,2298.05
54897,-34.5072732614,-58.5651712365,1,,1,,40,103544,2588.6
54898,-34.5072732614,-58.5651712365,1,,1,,40,99358,2483.95
54899,-34.6383027,-58.4963169,1,,1,45,38,80000,2105.26315789474
54900,-34.758749,-58.214235,1,1,1,42,42,83000,1976.19047619048
54901,-34.6000544,-58.3785558,1,,1,37,35,77000,2200
54902,-34.6040284,-58.4556458,1,1,1,45,43,115000,2674.41860465116
54903,-34.6040284,-58.4556458,1,1,1,45,43,115000,2674.41860465116
54904,-34.597613,-58.444008,1,,1,27,27,72000,2666.66666666667
54905,-34.6040284,-58.4556458,1,1,1,45,43,116000,2697.67441860465
54906,-34.5886692,-58.5082351,1,1,1,40,34,86000,2529.41176470588
54907,-34.5904695,-58.5146417,1,,1,36,32,90000,2812.5
54908,-34.684875,-58.477093,1,1,1,44,32,72000,2250
54909,-34.621275,-58.36148,1,,1,,37,220000,5945.94594594595
54910,-34.6189461,-58.3601683,1,,1,,35,270000,7714.28571428571
54911,-34.621275,-58.36148,1,,1,37,37,270000,7297.2972972973
54912,-34.6189628,-58.4015093,1,,1,40,35,68620,1960.57142857143
54913,-34.618778,-58.4008416,1,,1,40,35,68620,1960.57142857143
54914,-34.618778,-58.4008416,1,,1,40,35,68620,1960.57142857143
54915,-34.6185318,-58.4016009,1,,1,40,35,77000,2200
54916,-34.58207,-58.4709,1,,1,35,31,89700,2893.54838709677
54917,-34.576882,-58.483078,1,,2,,43,155000,3604.6511627907
54918,-34.621437,-58.5639111,1,0,1,33,33,65000,1969.69696969697
54919,-34.6019502,-58.5744554,1,,1,37,35,68800,1965.71428571429
54920,-34.5967327,-58.5452865,1,0,1,30,30,65000,2166.66666666667
54921,-34.629155,-58.5053502,1,,1,42,38,80000,2105.26315789474
54922,-34.629155,-58.5053502,1,,1,42,38,80000,2105.26315789474
54923,-34.629155,-58.5053502,1,,1,42,38,80000,2105.26315789474
54924,-34.589033,-58.506447,1,1,1,44,38,108000,2842.10526315789
54925,-34.586397,-58.500259,1,1,1,38,33,99000,3000
54926,-34.5548527,-58.5577095,1,,1,30,27,55000,2037.03703703704
54927,-34.5548527,-58.5577095,1,,1,30,27,55000,2037.03703703704
54928,-34.6032679,-58.3775485,1,1,1,32,29,83000,2862.06896551724
54929,-34.598713,-58.377061,1,,1,36,36,84900,2358.33333333333
54930,-34.6110779,-58.4102191,2,1,1,49,49,93500,1908.16326530612
54931,-34.6187272,-58.4195781,2,1,1,39,36,93000,2583.33333333333
54932,-34.679356,-58.727821,2,1,1,49,41,80000,1951.21951219512
54933,-34.4392934,-58.7993203,2,,1,75,50,98000,1960
54934,-34.4416479,-58.748743,2,,,144,144,171808,1193.11111111111
54935,-34.457991,-58.909427,2,1,1,71,71,110000,1549.29577464789
54936,-34.4327592,-58.5880705,2,,1,65,65,161000,2476.92307692308
54937,-34.4037603,-58.6497281,2,,,60,54,155000,2870.37037037037
54938,-34.426741,-58.566801,2,1,2,58,58,219000,3775.86206896552
54939,-34.4256654,-58.5739173,2,,,66,57,110540,1939.29824561403
54940,-34.4177361996,-58.7088823421,2,,1,70,53,175000,3301.88679245283
54941,-34.4382257,-58.5839454,2,1,1,45,40,110000,2750
54942,-34.4012280316,-58.6483073882,2,,2,,50,155000,3100
54943,-34.4371402,-58.583715,2,,1,65,56,137000,2446.42857142857
54944,-34.3752506423,-58.6815235796,2,,2,78,58,202500,3491.37931034483
54945,-34.4266127982,-58.6572337798,2,,1,61,40,104000,2600
54946,-34.4256654,-58.5739173,2,,,66,57,107762,1890.56140350877
54947,-34.4255570286,-58.6577181426,2,,1,66,45,155000,3444.44444444444
54948,-34.4267408,-58.5668013,2,1,1,53,46,148500,3228.26086956522
54949,-34.4012280316,-58.6483073882,2,,2,,50,155000,3100
54950,-34.4298163,-58.5692333,2,,1,49,42,149000,3547.61904761905
54951,-34.42489453,-58.65969658,2,1,1,64,64,132000,2062.5
54952,-34.4256654,-58.5739173,2,,,66,57,108873,1910.05263157895
54953,-34.6247359,-58.4512618,2,,1,47,47,125000,2659.57446808511
